filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2; skipped V1; skipped V2
LITP240.COB ; 6229 ; 3755 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITP250.COB ; 924 ; 562 ; 166 ; 59; 29 ; 28 ; 29; 20;  0; 0
LITP251.COB ; 979 ; 502 ; 130 ; 45; 23 ; 25 ; 23; 14;  0; 0
LITP252.COB ; 1045 ; 611 ; 164 ; 62; 48 ; 37 ; 46; 27;  0; 0
LITP253.COB ; 780 ; 569 ; 166 ; 62; 30 ; 28 ; 30; 19;  0; 0
LITP254.COB ; 2224 ; 1107 ; 404 ; 208; 23 ; 23 ; 23; 14;  0; 0
LITP255.COB ; 1040 ; 644 ; 173 ; 68; 48 ; 37 ; 46; 27;  0; 0
LITP256.COB ; 1057 ; 504 ; 127 ; 48; 32 ; 28 ; 32; 19;  0; 0
LITP257.COB ; 1359 ; 616 ; 182 ; 93; 39 ; 35 ; 37; 21;  0; 0
LITP258.COB ; 1030 ; 613 ; 164 ; 62; 48 ; 37 ; 46; 27;  0; 0
LITP300.COB ; 1128 ; 727 ; 335 ; 150; 58 ; 37 ; 56; 23;  0; 0
LITP420.COB ; 1739 ; 988 ; 408 ; 207; 79 ; 89 ; 79; 56;  0; 0
LITP505.COB ; 1178 ; 692 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITP650.COB ; 2715 ; 1021 ; 316 ; 137; 33 ; 33 ; 33; 23;  0; 0
LITP920.COB ; 605 ; 399 ; 80 ; 26; 64 ; 52 ; 64; 25;  0; 0
LITP921.COB ; 646 ; 414 ; 80 ; 26; 64 ; 52 ; 64; 25;  0; 0
LITP922.COB ; 545 ; 381 ; 78 ; 26; 62 ; 50 ; 62; 25;  0; 0
LITP923.COB ; 660 ; 426 ; 84 ; 26; 68 ; 56 ; 68; 25;  0; 0
LITS010.COB ; 5886 ; 2870 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS011.COB ; 6181 ; 2842 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS012.COB ; 6172 ; 2762 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS013.COB ; 4162 ; 2577 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS014.COB ; 11869 ; 6801 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS015.COB ; 2911 ; 1643 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS016.COB ; 8031 ; 3789 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS017.COB ; 2251 ; 1274 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS018.COB ; 5508 ; 3015 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS019.COB ; 2069 ; 1158 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS020.COB ; 5990 ; 2749 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS021.COB ; 12336 ; 6457 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS200.COB ; 2953 ; 1634 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS201.COB ; 2647 ; 1416 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS300.COB ; 4244 ; 2391 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS301.COB ; 15972 ; 9955 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS302.COB ; 9081 ; 4710 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS303.COB ; 9447 ; 4640 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS304.COB ; 2430 ; 1342 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS305.COB ; 4066 ; 1934 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS306.COB ; 2663 ; 1508 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS307.COB ; 3449 ; 2127 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS309.COB ; 7886 ; 4215 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS310.COB ; 8076 ; 4160 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS311.COB ; 6337 ; 3987 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS312.COB ; 2598 ; 1475 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS313.COB ; 2251 ; 1274 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS315.COB ; 13703 ; 7240 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS316.COB ; 3932 ; 2369 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS318.COB ; 3414 ; 1691 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS319.COB ; 3996 ; 1872 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS320.COB ; 6874 ; 3472 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS321.COB ; 9350 ; 4594 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS322.COB ; 9476 ; 4588 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS323.COB ; 9442 ; 4637 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS324.COB ; 8194 ; 3824 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS400.COB ; 11468 ; 6451 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS401.COB ; 11223 ; 5712 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS402.COB ; 10807 ; 5732 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS403.COB ; 4538 ; 1881 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS404.COB ; 4563 ; 1890 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS405.COB ; 3208 ; 1793 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS406.COB ; 3244 ; 1715 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS407.COB ; 4361 ; 2064 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS501.COB ; 6080 ; 4086 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS502.COB ; 3686 ; 2410 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS503.COB ; 2967 ; 2026 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS504.COB ; 3073 ; 2124 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS505.COB ; 3426 ; 2199 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS506.COB ; 3426 ; 2199 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS507.COB ; 2959 ; 1992 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS508.COB ; 4982 ; 2903 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS509.COB ; 3298 ; 2092 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS510.COB ; 7303 ; 4838 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS511.COB ; 5068 ; 3186 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS512.COB ; 6621 ; 3887 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS513.COB ; 3723 ; 2462 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS600.COB ; 5518 ; 3411 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS601.COB ; 2375 ; 1310 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS602.COB ; 3146 ; 1834 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS603.COB ; 4694 ; 2811 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS701.COB ; 8496 ; 4553 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS702.COB ; 8629 ; 5040 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS703.COB ; 6848 ; 3741 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS704.COB ; 7329 ; 4322 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS705.COB ; 4206 ; 2252 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS706.COB ; 8912 ; 5285 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS707.COB ; 8634 ; 5290 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS708.COB ; 11566 ; 7270 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS709.COB ; 2181 ; 1194 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS710.COB ; 2791 ; 1266 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS900.COB ; 2446 ; 1357 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS901.COB ; 8309 ; 3722 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS902.COB ; 7320 ; 2719 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS903.COB ; 2776 ; 1229 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITS904.COB ; 4391 ; 2424 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITU001.COB ; 2178 ; 1278 ; 483 ; 209; 24 ; 16 ; 24; 10;  0; 0
LITU002.COB ; 1308 ; 913 ; 403 ; 169; 25 ; 16 ; 25; 10;  0; 0
LITU003.COB ; 1237 ; 824 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITU004.COB ; 951 ; 625 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITU005.COB ; 1384 ; 986 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
LITU006.COB ; 7635 ; 3933 ; 1975 ; 1061; 127 ; 98 ; 125; 59;  0; 0
LITU008.COB ; 1189 ; 962 ; 365 ; 197; 141 ; 137 ; 141; 91;  0; 0
LITU009.COB ; 3665 ; 1537 ; 446 ; 237; 68 ; 69 ; 66; 47;  0; 0
LITU011.COB ; 5023 ; 1978 ; 770 ; 355; 78 ; 67 ; 76; 47;  0; 0
LITVA01.COB ; 690 ; 496 ; 191 ; 90; 13 ; 11 ; 11; 5;  0; 0
LITVA02.COB ; 1875 ; 1309 ; 431 ; 334; 13 ; 11 ; 11; 5;  0; 0
LITVA03.COB ; 862 ; 625 ; 237 ; 140; 13 ; 11 ; 11; 5;  0; 0
LITVA04.COB ; 758 ; 540 ; 199 ; 98; 13 ; 11 ; 11; 5;  0; 0
LITVA05.COB ; 848 ; 606 ; 207 ; 110; 13 ; 11 ; 11; 5;  0; 0
LITVA06.COB ; 868 ; 632 ; 239 ; 142; 13 ; 11 ; 11; 5;  0; 0
LITVA07.COB ; 758 ; 540 ; 199 ; 98; 13 ; 11 ; 11; 5;  0; 0
LITVA08.COB ; 706 ; 501 ; 189 ; 88; 13 ; 11 ; 11; 5;  0; 0
LITVA09.COB ; 633 ; 455 ; 177 ; 76; 13 ; 11 ; 11; 5;  0; 0
LITVA10.COB ; 1438 ; 1017 ; 321 ; 224; 13 ; 11 ; 11; 5;  0; 0
LITVA11.COB ; 614 ; 440 ; 179 ; 78; 13 ; 11 ; 11; 5;  0; 0
LITVA12.COB ; 854 ; 610 ; 207 ; 110; 13 ; 11 ; 11; 5;  0; 0
LITVA13.COB ; 627 ; 449 ; 181 ; 80; 13 ; 11 ; 11; 5;  0; 0
LITVA14.COB ; 930 ; 666 ; 231 ; 134; 13 ; 11 ; 11; 5;  0; 0
LITVA15.COB ; 912 ; 646 ; 219 ; 122; 13 ; 11 ; 11; 5;  0; 0
LITVA16.COB ; 736 ; 526 ; 195 ; 94; 13 ; 11 ; 11; 5;  0; 0
